open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1756684800000,108208.40,108372.50,107588.00,108180.10,9992.787,1756688399999,1078714666.55580,196393,4892.270,528088927.04530,0
1756688400000,108180.00,108447.60,107917.30,108110.00,4174.048,1756691999999,451431043.63690,128741,2101.668,227319344.41030,0
1756692000000,108110.00,108160.00,107380.00,107590.40,6648.561,1756695599999,715748864.23360,162604,3320.007,357378196.32170,0
1756695600000,107590.50,107741.70,107355.00,107619.10,4253.394,1756699199999,457306079.66370,115050,2333.793,250946794.52330,0
1756699200000,107619.10,107721.30,107230.70,107369.20,4612.086,1756702799999,495394184.46760,108894,2071.926,222610807.70430,0
1756702800000,107369.20,107945.00,107211.50,107811.20,5063.052,1756706399999,544776229.96180,121768,2805.974,301951325.67880,0
1756706400000,107811.20,108079.90,107551.00,108019.90,3327.972,1756709999999,359040266.36620,90835,1757.245,189605811.98950,0
1756710000000,108019.90,109390.30,107931.10,109390.30,13101.688,1756713599999,1424518433.78570,221220,7298.783,793720925.70290,0
1756713600000,109390.20,109779.00,109370.00,109552.20,10220.227,1756717199999,1119745127.57550,197863,4582.298,502038596.65800,0
1756717200000,109552.10,109874.80,109450.00,109485.30,6091.872,1756720799999,668061275.77570,119724,2664.877,292265171.52480,0
1756720800000,109485.30,109504.30,108131.60,108526.50,12288.155,1756724399999,1335872548.57210,215212,5851.926,635919932.56920,0
1756724400000,108526.40,108817.80,108404.90,108721.90,4438.755,1756727999999,482013855.35110,106869,2230.691,242253398.03400,0
1756728000000,108721.80,109123.00,108582.70,109055.00,4302.656,1756731599999,468566530.01940,106910,2080.155,226561898.06440,0
1756731600000,109055.10,109479.20,108888.00,108974.80,7974.901,1756735199999,870724148.03090,160858,3812.752,416346126.42210,0
1756735200000,108974.80,109295.30,108769.20,109105.10,4360.566,1756738799999,475353096.64680,127487,2063.083,224937444.22990,0
1756738800000,109105.10,109331.30,108515.80,108738.00,5149.992,1756742399999,560366920.53710,127285,2230.144,242628766.62010,0
1756742400000,108737.90,109050.00,108600.00,108732.60,3108.858,1756745999999,338385380.10750,94265,1470.555,160078017.16610,0
1756746000000,108732.50,108920.30,108350.00,108882.00,5305.653,1756749599999,576304661.66930,119787,2685.223,291707378.90630,0
1756749600000,108882.00,109230.00,108872.90,109188.40,2860.535,1756753199999,311993999.04540,73781,1638.842,178747219.33680,0
1756753200000,109188.40,109298.60,109125.00,109178.70,1597.688,1756756799999,174468145.77690,48155,666.147,72747111.99620,0
1756756800000,109178.70,109181.60,108215.70,108839.70,7642.221,1756760399999,830513356.84770,156769,3885.341,422154286.34040,0
1756760400000,108839.60,108899.70,107400.00,107744.50,10868.277,1756763999999,1172922997.86900,199116,4872.133,525841762.67790,0
1756764000000,107744.50,108454.90,107533.40,108386.20,6157.065,1756767599999,664814391.24110,127028,3672.797,396581401.87330,0
1756767600000,108386.30,109410.50,108369.80,109187.90,6739.617,1756771199999,734008944.15140,142689,3568.458,388642750.69640,0
