open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1764979200000,3020.38,3027.67,3011.00,3024.70,52934.480,1764982799999,159836155.27290,119398,28379.728,85696007.35454,0
1764982800000,3024.71,3032.55,3017.55,3025.54,44889.863,1764986399999,135801919.30953,104954,23536.321,71212705.47801,0
1764986400000,3025.53,3029.35,3017.03,3027.91,47953.675,1764989999999,144985350.12161,99110,25855.450,78183975.79034,0
1764990000000,3027.91,3044.80,3026.44,3038.64,97435.335,1764993599999,295984662.97238,157409,51824.624,157422394.97579,0
1764993600000,3038.64,3041.00,3027.89,3035.04,46063.586,1764997199999,139755354.34711,90986,23395.047,70987427.95149,0
1764997200000,3035.04,3039.00,3030.42,3035.68,32778.817,1765000799999,99504107.43319,67520,17056.326,51782219.51743,0
1765000800000,3035.67,3040.68,3032.00,3037.99,36085.278,1765004399999,109584466.61090,65184,18309.914,55607060.69160,0
1765004400000,3038.00,3039.66,3022.98,3024.98,69974.870,1765007999999,212037885.87363,114367,29902.936,90604769.33930,0
1765008000000,3024.98,3034.50,3012.00,3013.02,97045.259,1765011599999,292978223.48489,164259,44024.670,132928004.96175,0
1765011600000,3013.02,3031.79,3012.05,3028.64,79835.248,1765015199999,241518425.35611,135480,44584.829,134874016.46235,0
1765015200000,3028.65,3037.00,3023.81,3029.56,42930.074,1765018799999,130107702.50705,79102,21099.294,63955172.63212,0
1765018800000,3029.56,3040.70,3027.00,3037.46,53763.103,1765022399999,163209961.22646,82600,25927.416,78711269.74581,0
1765022400000,3037.46,3039.65,3028.51,3030.37,50200.737,1765025999999,152310252.29824,80641,21555.813,65406121.01574,0
1765026000000,3030.37,3041.78,3028.57,3034.60,42615.899,1765029599999,129342550.97418,80328,22892.654,69489384.41686,0
1765029600000,3034.60,3068.58,3032.90,3053.50,223666.724,1765033199999,682244345.90009,278039,127659.965,389393919.12466,0
1765033200000,3053.49,3054.24,3025.00,3040.10,148371.205,1765036799999,450698657.36646,249282,68761.055,208868907.86223,0
1765036800000,3040.10,3065.59,3039.09,3051.16,96366.569,1765040399999,294270486.76305,166239,50113.881,153038609.18607,0
1765040400000,3051.15,3058.88,3045.33,3054.33,51052.918,1765043999999,155746838.66496,105559,27601.477,84207483.08364,0
1765044000000,3054.33,3054.96,3036.55,3040.65,48241.368,1765047599999,146913496.82533,93446,21684.424,66042812.15886,0
1765047600000,3040.65,3047.10,3023.00,3029.03,77064.857,1765051199999,233691707.21197,151568,34830.698,105625356.69696,0
1765051200000,3029.04,3040.37,3028.76,3038.42,29496.027,1765054799999,89540955.97810,73525,16966.831,51504258.60182,0
1765054800000,3038.41,3043.75,3035.00,3041.42,37309.463,1765058399999,113398334.42948,104135,19606.886,59592119.30121,0
1765058400000,3041.43,3053.99,3035.76,3040.63,37858.839,1765061999999,115285024.85683,73888,20023.069,60988531.49486,0
1765062000000,3040.63,3042.00,3024.35,3036.53,74678.964,1765065599999,226464335.03973,142262,33331.672,101088998.91456,0
